transaction_row_id,order_id,order_id,data_key,salesman_id,customer_id,product_id,license,quantity
6007,APJ-2023-129581,12/12/2023,20231212,3472,1054,2007,28DGD5PYMH,3
6008,AMER-2023-129028,4/2/2023,20230402,3335,1095,2005,JGXMAH2V19,3
6009,AMER-2021-135580,12/30/2021,20211230,3053,1096,2009,96SCV4P0ZE,3
6010,AMER-2021-135580,12/30/2021,20211230,3053,1096,2004,E1LK6W7VTM,3
6011,AMER-2021-135580,12/30/2021,20211230,3053,1096,2013,EAE1LUSCMM,6
6012,AMER-2021-135580,12/30/2021,20211230,3053,1096,2011,ICTH2DADUY,3
6013,AMER-2021-135580,12/30/2021,20211230,3053,1096,2007,4098M2X2SM,3
6014,AMER-2022-159016,3/11/2022,20220311,3581,1003,2009,TCXFU97YFM,5
6015,AMER-2022-159016,3/11/2022,20220311,3581,1003,2007,8KI2DNORQM,8
6016,AMER-2020-102652,4/6/2020,20200406,3673,1091,2005,4ADBF7II3M,2
6017,AMER-2020-102652,4/6/2020,20200406,3673,1091,2005,Y490YS8J8A,7
6018,AMER-2020-102652,4/6/2020,20200406,3673,1091,2009,TW5WYENLS6,3
6019,AMER-2020-102652,4/6/2020,20200406,3673,1091,2009,EKDPYODB5U,1
6020,AMER-2020-152422,10/5/2020,20201005,3632,1010,2008,H0R6JNRD0C,5
6021,EMEA-2022-156692,8/14/2022,20220814,3644,1075,2008,17UW0BDD5T,2
6022,EMEA-2022-156692,8/14/2022,20220814,3644,1075,2010,6XZK4W21WS,2
6023,APJ-2020-130869,11/17/2020,20201117,3091,1088,2011,4AJX24BDH1,3
6024,EMEA-2023-128832,4/25/2023,20230425,3323,1061,2010,LJIUSMDIWP,2
6025,AMER-2023-139717,8/25/2023,20230825,3662,1023,2008,HM7BHXBDH9,8
6026,AMER-2023-139717,8/25/2023,20230825,3662,1023,2009,YO1LS98CYF,2
6027,AMER-2023-136007,2/24/2023,20230224,3557,1015,2012,FQCL30GSIO,5
6028,AMER-2023-136007,2/24/2023,20230224,3557,1015,2007,77I0R05ZFI,5
6029,EMEA-2022-157364,11/20/2022,20221120,3300,1072,2006,OOJETKYBV2,2
6030,AMER-2022-112970,11/15/2022,20221115,3622,1002,2006,WL53UPBQVS,3
6031,EMEA-2023-152492,7/7/2023,20230707,3739,1035,2002,TWBSJ5KXHY,1
6032,EMEA-2022-101168,12/26/2022,20221226,3165,1005,2005,COVZC46E2T,4
6033,EMEA-2023-104010,4/24/2023,20230424,3144,1088,2009,H280NNEU88,5
6034,AMER-2021-130253,12/14/2021,20211214,3453,1050,2005,ZDKP4444GQ,3
6035,APJ-2021-155369,4/19/2021,20210419,3311,1060,2008,NJ6FV4SOCT,2
6036,APJ-2021-155369,4/19/2021,20210419,3311,1060,2003,9803BSHAVU,4
6037,EMEA-2022-131205,9/5/2022,20220905,3732,1090,2005,LQXK9NA7OU,3
6038,EMEA-2022-131205,9/5/2022,20220905,3732,1090,2003,7L36G6V1KR,6
6039,EMEA-2022-131205,9/5/2022,20220905,3732,1090,2004,Y7HCOP6MES,4
6040,EMEA-2022-131205,9/5/2022,20220905,3732,1090,2006,6VI5OG9NCK,3
6041,AMER-2023-122364,9/25/2023,20230925,3136,1090,2007,WLYEKZX3K7,3
6042,AMER-2023-122364,9/25/2023,20230925,3136,1090,2013,EYZNYC9LFB,3
6043,AMER-2022-117912,2/4/2022,20220204,3015,1051,2005,DFZ1AICIR1,2
6044,EMEA-2023-145702,5/20/2023,20230520,3341,1057,2002,JHX7MUWJTO,3
6045,EMEA-2023-145702,5/20/2023,20230520,3341,1057,2009,4MB2S8Z5HS,7
6046,AMER-2021-113215,9/3/2021,20210903,3435,1039,2005,JYS8G6QDTM,3
6047,EMEA-2022-154662,6/10/2022,20220610,3683,1033,2003,9CWYHJ0UJH,3
6048,EMEA-2021-105571,11/7/2021,20211107,3292,1003,2003,H6561VP1CC,9
6049,EMEA-2021-105571,11/7/2021,20211107,3292,1003,2003,OSRDYOKE2I,5
6050,APJ-2022-152765,6/16/2022,20220616,3202,1072,2009,UT72E91TQ1,7
6051,EMEA-2021-153878,4/25/2021,20210425,3773,1088,2006,KJPWBRFLKK,5
6052,EMEA-2021-153878,4/25/2021,20210425,3773,1088,2008,U0JSHXKRXM,5
6053,AMER-2022-124016,9/24/2022,20220924,3186,1034,2009,8SGXL10KVN,3
6054,AMER-2022-124016,9/24/2022,20220924,3186,1034,2005,QA0HHU04M3,4
6055,AMER-2022-124016,9/24/2022,20220924,3186,1034,2003,7XJ3OC1G3N,7
6056,APJ-2022-113551,8/19/2022,20220819,3174,1095,2003,A7E630R88G,1
6057,APJ-2022-113551,8/19/2022,20220819,3174,1095,2009,1XWB91DZMF,8
6058,EMEA-2020-107524,3/2/2020,20200302,3608,1051,2011,XIYA6ZLU1P,2
6059,EMEA-2020-107524,3/2/2020,20200302,3608,1051,2009,CMGCER78Q3,5
6060,EMEA-2020-138072,12/30/2020,20201230,3316,1040,2010,63IQ94YD2Z,2
6061,EMEA-2021-134201,4/10/2021,20210410,3259,1075,2004,RK75F6Q1NU,4
6062,EMEA-2021-134201,4/10/2021,20210410,3259,1075,2006,830ZBNKT2X,3
6063,AMER-2021-111780,12/25/2021,20211225,3268,1066,2014,WNZ7GT3JPE,5
6064,AMER-2021-111780,12/25/2021,20211225,3268,1066,2009,81OJCC05RI,3
6065,AMER-2021-111780,12/25/2021,20211225,3268,1066,2009,7DJP3XC7JT,3
6066,EMEA-2021-119942,4/5/2021,20210405,3075,1054,2002,X3FG8E7UL6,6
6067,EMEA-2021-151547,1/17/2021,20210117,3734,1098,2009,6ECENI53J4,8
6068,AMER-2023-166695,5/21/2023,20230521,3255,1064,2002,D3XKL9FSAM,8
6069,AMER-2023-166695,5/21/2023,20230521,3255,1064,2005,SYX6XVLCP5,1
6070,AMER-2023-166695,5/21/2023,20230521,3255,1064,2013,58BZFT7VMV,1
6071,EMEA-2023-167542,8/14/2023,20230814,3471,1010,2002,J0NOWEXOX0,3
6072,APJ-2021-120901,12/31/2021,20211231,3768,1087,2004,ZAEFYF6R4S,2
6073,APJ-2021-120901,12/31/2021,20211231,3768,1087,2012,MR2ZFKISND,2
6074,APJ-2021-120901,12/31/2021,20211231,3768,1087,2009,611AB78D02,2
6075,AMER-2023-121398,12/26/2023,20231226,3093,1049,2003,F4KGSLI0M7,3
6076,AMER-2023-121398,12/26/2023,20231226,3093,1049,2004,DZR3H6L8VV,2
6077,EMEA-2022-151561,9/2/2022,20220902,3311,1060,2010,H4SZGITVJT,6
6078,EMEA-2022-151561,9/2/2022,20220902,3311,1060,2010,13W6NYCTWA,2
6079,EMEA-2022-151561,9/2/2022,20220902,3311,1060,2009,6WZBU0JO2G,3
6080,EMEA-2022-151561,9/2/2022,20220902,3311,1060,2005,ZAUIHGGS2E,3
6081,APJ-2023-154676,8/6/2023,20230806,3126,1043,2004,CDLIK57F5Z,9
6082,APJ-2020-165589,2/19/2020,20200219,3181,1098,2005,7OX0WJIMIC,5
6083,APJ-2022-132577,11/23/2022,20221123,3189,1089,2003,XRRC16GQSC,6
6084,APJ-2022-132577,11/23/2022,20221123,3189,1089,2006,5OMWT22PAV,9
6085,APJ-2022-132577,11/23/2022,20221123,3189,1089,2010,MYWUA6QL7H,2
6086,APJ-2022-132577,11/23/2022,20221123,3189,1089,2002,6USB21JKE9,1
6087,APJ-2022-132577,11/23/2022,20221123,3189,1089,2003,UYF5J3N3UL,6
6088,AMER-2021-114048,12/14/2021,20211214,3014,1043,2005,6ZP479YB8M,3
6089,EMEA-2021-137281,6/13/2021,20210613,3542,1022,2009,8P3IX5PLG2,1
6090,EMEA-2023-162068,12/29/2023,20231229,3332,1099,2003,Z4F8SB7HTT,2
6091,EMEA-2023-100111,9/21/2023,20230921,3278,1099,2002,P4ADV65M2W,3
6092,EMEA-2023-100111,9/21/2023,20230921,3278,1099,2010,MRQVS1IAI2,2
6093,EMEA-2023-100111,9/21/2023,20230921,3278,1099,2009,CR7GDFZ4N5,9
6094,EMEA-2023-100111,9/21/2023,20230921,3278,1099,2010,76KD0N6CLZ,2
6095,EMEA-2023-100111,9/21/2023,20230921,3278,1099,2004,C4LDXSXP4H,4
6096,EMEA-2023-100111,9/21/2023,20230921,3278,1099,2009,KVC7PWPX2U,2
6097,EMEA-2023-100111,9/21/2023,20230921,3278,1099,2002,IK56JWXUW4,1
6098,EMEA-2023-100111,9/21/2023,20230921,3278,1099,2003,V0JH5KY06Z,3
6099,EMEA-2023-100111,9/21/2023,20230921,3278,1099,2012,DN273SIMXN,2
6100,EMEA-2023-100111,9/21/2023,20230921,3278,1099,2002,3Z6T4L1UGM,11
6101,EMEA-2023-100111,9/21/2023,20230921,3278,1099,2007,YLFQ5PX8M3,2
6102,EMEA-2023-100111,9/21/2023,20230921,3278,1099,2002,STMA95JTL7,5
6103,EMEA-2023-100111,9/21/2023,20230921,3278,1099,2007,7JFVQNNGHG,3
6104,EMEA-2023-100111,9/21/2023,20230921,3278,1099,2010,68J505TUJT,3
6105,EMEA-2023-132381,8/23/2023,20230823,3657,1044,2003,FZD2VKK03C,2
6106,EMEA-2021-147011,6/18/2021,20210618,3404,1024,2006,JJC4BIKHI9,4
6107,APJ-2020-120852,12/20/2020,20201220,3577,1024,2008,LN933UKJFY,2
6108,APJ-2020-120852,12/20/2020,20201220,3577,1024,2010,H18X3Y41B8,5
6109,APJ-2022-150007,9/12/2022,20220912,3549,1068,2002,N07JE1SXLD,2
6110,APJ-2022-150007,9/12/2022,20220912,3549,1068,2003,NAZSVZ38C1,3
6111,AMER-2022-124590,11/13/2022,20221113,3728,1090,2002,T302NNQ3ST,7
6112,AMER-2022-124590,11/13/2022,20221113,3728,1090,2008,VSPJ32T0GI,2
6113,AMER-2022-124590,11/13/2022,20221113,3728,1090,2012,8AAM3LW6HT,6
6114,AMER-2022-124590,11/13/2022,20221113,3728,1090,2002,DC5KHVVHJY,9
6115,AMER-2022-124590,11/13/2022,20221113,3728,1090,2002,HTCTDFV9YP,2
6116,AMER-2022-133802,3/15/2022,20220315,3071,1062,2003,IWWZGRK6IG,6
6117,EMEA-2022-113677,11/14/2022,20221114,3476,1071,2007,C45AMTIEVL,4
6118,EMEA-2022-113677,11/14/2022,20221114,3476,1071,2002,3DFKOKN8U1,3
6119,EMEA-2023-143378,9/20/2023,20230920,3336,1096,2007,6BYTTHJFL7,3
6120,EMEA-2023-143378,9/20/2023,20230920,3336,1096,2006,3GBEEEEIT9,3
6121,EMEA-2023-143378,9/20/2023,20230920,3336,1096,2005,GNZQ859TQY,8
6122,EMEA-2023-143378,9/20/2023,20230920,3336,1096,2001,YYOO97X9A3,2
6123,APJ-2023-152660,12/5/2023,20231205,3559,1052,2004,WHHT0BYTPY,2
6124,APJ-2021-142139,8/31/2021,20210831,3175,1039,2009,Q24A6DJN1Z,4
6125,AMER-2023-145772,6/4/2023,20230604,3165,1005,2010,PPK19T8O0N,5
6126,AMER-2023-145772,6/4/2023,20230604,3165,1005,2009,NEDLXU3KBP,2
6127,AMER-2023-145772,6/4/2023,20230604,3165,1005,2003,OPJDB0RNE4,1
6128,EMEA-2022-124100,4/1/2022,20220401,3553,1006,2002,930LL4HE8S,6
6129,AMER-2020-158400,10/25/2020,20201025,3693,1001,2003,7KKRVF9LNR,4
6130,EMEA-2023-162033,3/27/2023,20230327,3774,1048,2010,36GV5TI7KE,3
6131,EMEA-2023-162033,3/27/2023,20230327,3774,1048,2012,J7L0EOZ9Z2,2
6132,EMEA-2020-163447,12/27/2020,20201227,3354,1091,2002,N4564SNLT6,14
6133,EMEA-2023-145737,9/16/2023,20230916,3270,1051,2009,JPU3EAUWWO,5
6134,AMER-2022-148096,8/17/2022,20220817,3775,1006,2003,EMGPC1HSM9,2
6135,AMER-2022-146766,11/5/2022,20221105,3628,1054,2006,KTH54NMZXP,4
6136,APJ-2021-105613,10/18/2021,20211018,3608,1051,2010,MCA5X9F3XH,3
6137,APJ-2021-105613,10/18/2021,20211018,3608,1051,2008,624GRAWGPA,6
6138,EMEA-2022-142251,11/1/2022,20221101,3384,1008,2009,5HMN95E8RY,6
6139,AMER-2020-131247,3/30/2020,20200330,3316,1040,2001,0NGG1060Q7,2
6140,AMER-2021-113593,4/18/2021,20210418,3721,1032,2004,RQDBOXF8X6,3
6141,EMEA-2023-121083,7/10/2023,20230710,3441,1078,2009,QH5JYYTSVQ,5
6142,EMEA-2023-121083,7/10/2023,20230710,3441,1078,2004,Z5MX4TEDXW,4
6143,EMEA-2023-121083,7/10/2023,20230710,3441,1078,2007,7SON7EW0OU,2
6144,EMEA-2023-121083,7/10/2023,20230710,3441,1078,2006,RW8KFQDUS3,6
6145,AMER-2023-151190,6/28/2023,20230628,3219,1044,2009,JO9GF79YZK,3
6146,AMER-2020-133543,12/22/2020,20201222,3731,1038,2006,NNPM2AJ1JU,4
6147,AMER-2023-105130,11/22/2023,20231122,3602,1056,2006,RU3C6YJJ2H,4
6148,AMER-2023-105130,11/22/2023,20231122,3602,1056,2003,OI26NI9BDL,2
6149,AMER-2022-161928,6/28/2022,20220628,3664,1045,2007,Z6KRJNWEGY,2
6150,AMER-2023-101322,12/29/2023,20231229,3685,1092,2002,F36JXX0NJ6,6
6151,EMEA-2022-106600,4/9/2022,20220409,3529,1071,2001,DLWLSHQY8X,5
6152,AMER-2020-111871,3/18/2020,20200318,3736,1047,2001,OI99X15HKU,10
6153,AMER-2023-139437,7/4/2023,20230704,3362,1038,2004,E9K414PU4D,4
6154,EMEA-2023-151484,4/21/2023,20230421,3052,1078,2005,YE4THFDRGS,2
6155,EMEA-2023-151484,4/21/2023,20230421,3052,1078,2004,EWCKJDZ3G5,3
6156,EMEA-2023-151484,4/21/2023,20230421,3052,1078,2004,SB86CYNZ1W,1
6157,EMEA-2023-151484,4/21/2023,20230421,3052,1078,2005,LIMEY2MAT0,3
6158,APJ-2022-104150,8/4/2022,20220804,3744,1025,2011,ZXH0XK7NSR,3
6159,APJ-2022-104150,8/4/2022,20220804,3744,1025,2010,QZNGRDJ4Y1,12
6160,AMER-2022-161025,12/4/2022,20221204,3307,1045,2004,EPWK4ZW2NF,4
6161,EMEA-2020-103989,3/19/2020,20200319,3205,1073,2007,KYVQFOUXML,3
6162,EMEA-2020-103989,3/19/2020,20200319,3205,1073,2002,XB9451NBAF,4
6163,EMEA-2020-103989,3/19/2020,20200319,3205,1073,2004,NKNOLMFFY2,3
6164,EMEA-2020-103989,3/19/2020,20200319,3205,1073,2003,TEYTF5ERN6,5
6165,EMEA-2020-103989,3/19/2020,20200319,3205,1073,2005,OO27QGOAX7,3
6166,EMEA-2020-103989,3/19/2020,20200319,3205,1073,2005,OGPLLH155T,3
6167,EMEA-2020-103989,3/19/2020,20200319,3205,1073,2010,67FY9FBUCD,2
6168,APJ-2021-142433,4/20/2021,20210420,3302,1047,2009,ZU42R94FUZ,3
6169,AMER-2021-132815,9/19/2021,20210919,3460,1001,2009,IOHNQPACJ4,2
6170,EMEA-2020-101266,8/27/2020,20200827,3463,1029,2009,TZXMA8YXW3,2
6171,EMEA-2022-141523,12/20/2022,20221220,3776,1067,2003,TSH5I04LUE,3
6172,EMEA-2022-141523,12/20/2022,20221220,3776,1067,2006,HYQOMNQZRY,2
6173,EMEA-2020-106299,8/2/2020,20200802,3126,1043,2003,1JGRNS4NQX,5
6174,EMEA-2020-106299,8/2/2020,20200802,3126,1043,2010,DBK172DR3S,2
6175,EMEA-2020-106299,8/2/2020,20200802,3126,1043,2004,577R8MT1UQ,2
6176,AMER-2021-158421,9/21/2021,20210921,3674,1077,2002,XOS8IST707,4
6177,AMER-2021-158421,9/21/2021,20210921,3674,1077,2004,C6TG25PLN5,7
6178,AMER-2021-158421,9/21/2021,20210921,3674,1077,2011,6KSOHIVKAK,2
6179,AMER-2021-158421,9/21/2021,20210921,3674,1077,2009,ZZU7U59ZX9,4
6180,AMER-2021-158421,9/21/2021,20210921,3674,1077,2004,9JBBRUDQNK,2
6181,AMER-2021-158421,9/21/2021,20210921,3674,1077,2007,WKAZOWCH7Y,5
6182,AMER-2021-158421,9/21/2021,20210921,3674,1077,2007,CV5WSC284F,3
6183,AMER-2021-158421,9/21/2021,20210921,3674,1077,2003,IWHX526ONI,2
6184,AMER-2021-158421,9/21/2021,20210921,3674,1077,2004,7UB4KTI2SF,8
6185,EMEA-2022-143609,12/12/2022,20221212,3490,1057,2002,I3HWGN8GXZ,5
6186,EMEA-2021-138331,8/7/2021,20210807,3601,1051,2006,JJJBHT2PBZ,10
6187,EMEA-2021-138954,11/15/2021,20211115,3187,1041,2004,9YQ9GO3CX8,3
6188,EMEA-2021-138954,11/15/2021,20211115,3187,1041,2003,SC595T8QQ9,6
6189,EMEA-2021-138954,11/15/2021,20211115,3187,1041,2006,8X58H2RKDI,6
6190,APJ-2023-157903,4/5/2023,20230405,3563,1073,2007,1IRA8KYZNS,4
6191,EMEA-2022-157259,12/25/2022,20221225,3342,1005,2005,72AZCQ6Q32,9
6192,AMER-2023-107986,12/14/2023,20231214,3597,1048,2004,RH5Y7VGIYV,3
6193,APJ-2023-104927,12/23/2023,20231223,3744,1025,2009,NU9VK1BU2P,5
6194,APJ-2023-104927,12/23/2023,20231223,3744,1025,2003,DS1DMSBZMR,5
6195,APJ-2023-104927,12/23/2023,20231223,3744,1025,2009,GNOGKO5HCY,5
6196,EMEA-2023-113453,10/22/2023,20231022,3381,1049,2007,LUYMYZKXSI,2
6197,EMEA-2023-113453,10/22/2023,20231022,3381,1049,2004,CPW4ROFE85,3
6198,APJ-2021-149909,11/13/2021,20211113,3155,1028,2009,1X89BTA42F,7
6199,APJ-2021-149909,11/13/2021,20211113,3155,1028,2007,UU7UA5O85S,3
6200,APJ-2021-149909,11/13/2021,20211113,3155,1028,2009,HOZZGHY6N3,2
6201,APJ-2021-146675,4/16/2021,20210416,3767,1065,2014,DXUR83AFDE,4
6202,APJ-2021-146675,4/16/2021,20210416,3767,1065,2010,XKLMDYGOBD,3
6203,AMER-2022-118332,12/17/2022,20221217,3008,1087,2002,9JLZJ2H2A1,5
6204,AMER-2022-133669,10/22/2022,20221022,3604,1022,2007,44PQQ05ZWZ,8
6205,AMER-2023-145660,12/2/2023,20231202,3378,1092,2005,VGLBYC726D,2
6206,APJ-2022-133697,10/21/2022,20221021,3321,1022,2009,OZX2JB7LL1,7
6207,APJ-2022-133697,10/21/2022,20221021,3321,1022,2012,8XHFTDQ3TJ,4
6208,APJ-2022-133697,10/21/2022,20221021,3321,1022,2002,9ZQS72FEYD,1
6209,AMER-2023-148138,9/30/2023,20230930,3546,1055,2004,5693AL4P5M,2
6210,AMER-2023-119809,8/19/2023,20230819,3454,1011,2003,XLPCWGXOHD,9
6211,AMER-2023-119809,8/19/2023,20230819,3454,1011,2004,MOLB5UDKSE,7
6212,AMER-2023-119809,8/19/2023,20230819,3454,1011,2005,X2XTLSOSM1,3
6213,AMER-2023-149944,11/13/2023,20231113,3094,1027,2012,LIOPDSL5SP,3
6214,AMER-2023-149944,11/13/2023,20231113,3094,1027,2008,3ZFWHSPJCJ,2
6215,AMER-2020-128538,10/11/2020,20201011,3239,1009,2011,G6ZI47APMH,1
6216,EMEA-2021-161711,11/28/2021,20211128,3467,1007,2005,XLO502JXIP,3
6217,EMEA-2021-161711,11/28/2021,20211128,3467,1007,2011,1GK35Z4H0C,8
6218,EMEA-2021-129553,7/27/2021,20210727,3311,1060,2007,AMTS7UNORT,3
6219,AMER-2022-160220,10/21/2022,20221021,3560,1021,2007,MYPOZBY3KR,6
6220,AMER-2022-160220,10/21/2022,20221021,3560,1021,2007,VXAFMFKDAD,2
6221,AMER-2022-160220,10/21/2022,20221021,3560,1021,2004,QUMM3M5924,7
6222,AMER-2023-157224,9/15/2023,20230915,3678,1088,2002,81AT1HTN38,9
6223,EMEA-2023-140627,12/24/2023,20231224,3214,1060,2005,GFDUSVO9B7,4
6224,EMEA-2023-140627,12/24/2023,20231224,3214,1060,2006,OELP5P2QIV,7
6225,EMEA-2023-140627,12/24/2023,20231224,3214,1060,2004,487110C3IP,3
6226,EMEA-2021-133445,10/5/2021,20211005,3224,1054,2001,OJRFAF3EZT,1
6227,EMEA-2021-133445,10/5/2021,20211005,3224,1054,2002,KO8QUNMXUM,4
6228,APJ-2020-148782,11/2/2020,20201102,3139,1074,2007,EM0TXP33A3,3
6229,AMER-2022-148208,1/22/2022,20220122,3405,1078,2007,W2TZIIG1DS,4
6230,AMER-2022-148208,1/22/2022,20220122,3405,1078,2010,OUHQBV20PF,3
6231,EMEA-2023-127656,7/12/2023,20230712,3509,1084,2006,MS3DG98ODI,4
6232,AMER-2023-142188,9/12/2023,20230912,3227,1033,2002,6ZAMEHURGS,2
6233,AMER-2023-142188,9/12/2023,20230912,3227,1033,2009,IQNJBQRGU1,3
6234,AMER-2023-142188,9/12/2023,20230912,3227,1033,2009,7P3CAIOIOD,11
6235,AMER-2023-142188,9/12/2023,20230912,3227,1033,2003,AG7PLVF0J1,5
6236,AMER-2023-142188,9/12/2023,20230912,3227,1033,2007,28CP2RL66O,5
6237,EMEA-2022-144400,2/23/2022,20220223,3142,1081,2011,TJS4FPECOX,3
6238,EMEA-2022-155180,1/22/2022,20220122,3510,1031,2003,K57TGOP3PX,4
6239,AMER-2021-134075,12/12/2021,20211212,3457,1005,2005,0OYYRE7B0P,3
6240,AMER-2021-134075,12/12/2021,20211212,3457,1005,2004,MDAKRR0Z8T,2
6241,AMER-2022-131912,10/30/2022,20221030,3110,1038,2003,V7L02MKUAK,1
6242,EMEA-2023-141572,5/29/2023,20230529,3629,1032,2005,XXZHP1VTP6,8
6243,EMEA-2020-134621,12/21/2020,20201221,3504,1008,2003,YP0OAN6S6T,2
6244,AMER-2022-165561,11/25/2022,20221125,3616,1092,2009,7XVFLIM4BV,3
6245,AMER-2021-112305,11/20/2021,20211120,3684,1066,2006,M2JBB89NI7,6
6246,AMER-2021-112305,11/20/2021,20211120,3684,1066,2005,J1GW0ZU4FP,3
6247,AMER-2021-112305,11/20/2021,20211120,3684,1066,2010,TPW1SGJ06L,2
6248,APJ-2023-121580,5/30/2023,20230530,3587,1091,2003,O940S1DNGA,1
6249,APJ-2023-121580,5/30/2023,20230530,3587,1091,2005,ZVSFWGSNTY,3
6250,APJ-2023-121580,5/30/2023,20230530,3587,1091,2008,TTHBGYINV1,2
6251,APJ-2023-121580,5/30/2023,20230530,3587,1091,2009,Y7TPE8TSCT,1
6252,APJ-2020-101147,12/2/2020,20201202,3431,1049,2008,Q9X3QZH4V2,1
6253,EMEA-2020-165806,4/7/2020,20200407,3092,1039,2009,Z1DV99BS4Z,9
6254,EMEA-2020-165806,4/7/2020,20200407,3092,1039,2007,PVOJKOIP08,3
6255,EMEA-2021-151624,9/8/2021,20210908,3101,1088,2005,SSWI3BEKGJ,8
6256,APJ-2023-139444,9/10/2023,20230910,3137,1076,2002,IE17LA4E57,4
6257,EMEA-2021-133977,9/6/2021,20210906,3402,1035,2003,TFZRQ3634H,1
6258,AMER-2023-141425,11/3/2023,20231103,3256,1093,2009,V8TOX7H6J2,2
6259,EMEA-2021-133536,3/28/2021,20210328,3582,1067,2011,MS8BTE6EID,3
6260,APJ-2021-150441,8/13/2021,20210813,3268,1066,2003,0LCOT7IKCF,4
6261,AMER-2021-162607,5/12/2021,20210512,3198,1068,2003,THNMBDXWSI,3
6262,EMEA-2023-103506,7/24/2023,20230724,3757,1072,2002,2M5569WD70,4
6263,APJ-2022-132479,9/25/2022,20220925,3150,1004,2003,2YBSFZEZ17,7
6264,EMEA-2023-160724,5/6/2023,20230506,3454,1011,2003,RJCXK8Q58K,3
6265,APJ-2022-115952,10/7/2022,20221007,3102,1080,2003,4WTLU37ELB,5
6266,EMEA-2020-146731,11/3/2020,20201103,3248,1047,2009,JLBWD379C9,2
6267,EMEA-2020-146731,11/3/2020,20201103,3248,1047,2009,6OA3XNA0RW,9
6268,APJ-2021-115392,10/1/2021,20211001,3085,1064,2007,4X8YI1A4AF,2
6269,APJ-2021-115392,10/1/2021,20211001,3085,1064,2003,JSTHDCXWZU,5
6270,AMER-2023-102379,12/3/2023,20231203,3180,1005,2007,BGWHNZ0OM4,1
6271,AMER-2023-102379,12/3/2023,20231203,3180,1005,2002,QYSEQ2BHW0,9
6272,AMER-2023-102379,12/3/2023,20231203,3180,1005,2006,V20XVOSWPU,5
6273,APJ-2023-149706,12/12/2023,20231212,3156,1080,2010,CZRO4U1GJ6,7
6274,AMER-2022-139087,7/18/2022,20220718,3590,1073,2005,6KPJ3AHQHZ,3
6275,AMER-2022-139087,7/18/2022,20220718,3590,1073,2010,BF4QO6HBJ9,3
6276,AMER-2022-139087,7/18/2022,20220718,3590,1073,2005,0IRC1FKZ3S,5
6277,AMER-2022-139087,7/18/2022,20220718,3590,1073,2002,PLP98KANRE,7
6278,AMER-2022-139087,7/18/2022,20220718,3590,1073,2004,R4FZMTUHIL,2
6279,AMER-2022-139087,7/18/2022,20220718,3590,1073,2007,31VX4R6MWQ,2
6280,AMER-2022-139087,7/18/2022,20220718,3590,1073,2003,1O9DK6F70L,3
6281,AMER-2023-152226,5/13/2023,20230513,3102,1080,2002,0O2ISLA5MA,2
6282,AMER-2021-116484,11/20/2021,20211120,3524,1057,2005,YK9E0GPOAX,2
6283,AMER-2021-116484,11/20/2021,20211120,3524,1057,2004,RSESXYPUP6,3
6284,AMER-2022-100944,9/25/2022,20220925,3554,1080,2011,J9ZT22TJSM,5
6285,AMER-2022-100944,9/25/2022,20220925,3554,1080,2002,REYEMXB1J8,5
6286,AMER-2022-125080,10/22/2022,20221022,3101,1088,2003,LOAQ3F9J7D,2
6287,EMEA-2022-121020,10/25/2022,20221025,3345,1030,2007,AQZWJP0DKV,3
6288,AMER-2020-100090,7/8/2020,20200708,3183,1094,2003,4BEAB9UXKH,3
6289,AMER-2020-100090,7/8/2020,20200708,3183,1094,2003,AVBMH39MTD,6
6290,AMER-2021-139675,3/13/2021,20210313,3377,1015,2002,OGBJNV6QCB,4
6291,AMER-2021-139675,3/13/2021,20210313,3377,1015,2005,G2IZ3DWHGU,8
6292,EMEA-2023-143756,12/3/2023,20231203,3251,1045,2002,H1RY8FZZXX,2
6293,AMER-2021-151253,4/22/2021,20210422,3617,1080,2007,UD5TK2B563,3
6294,AMER-2021-151253,4/22/2021,20210422,3617,1080,2006,6H0OVYWUIB,3
6295,EMEA-2020-141152,9/16/2020,20200916,3576,1094,2003,AENXYB4RGK,1
6296,APJ-2020-141313,12/28/2020,20201228,3322,1030,2008,C0ZNG7LYBS,6
6297,APJ-2020-141313,12/28/2020,20201228,3322,1030,2004,7Q5Q28KC7V,5
6298,APJ-2020-141313,12/28/2020,20201228,3322,1030,2009,WG4VEEG8LR,4
6299,AMER-2020-169852,10/21/2020,20201021,3246,1074,2003,HAMTIQL4JK,3
6300,AMER-2023-107314,12/1/2023,20231201,3596,1019,2005,J5P2PQG10U,3
6301,APJ-2020-161305,6/6/2020,20200606,3642,1018,2003,R56HIPDN4G,3
6302,APJ-2020-161305,6/6/2020,20200606,3642,1018,2011,IIEVPXWB7Q,2
6303,APJ-2023-166919,11/24/2023,20231124,3118,1009,2007,3PDZ0PEH02,5
6304,APJ-2023-162712,6/19/2023,20230619,3072,1033,2009,X0LBSYC7TG,3
6305,EMEA-2023-107552,5/6/2023,20230506,3483,1036,2009,2VIMDVH2P8,1
6306,EMEA-2022-163328,11/5/2022,20221105,3735,1073,2009,L9LJJUKY3D,7
6307,EMEA-2022-163328,11/5/2022,20221105,3735,1073,2002,RAF9AWCRKE,1
6308,EMEA-2022-163328,11/5/2022,20221105,3735,1073,2009,F44IBKFACV,3
6309,EMEA-2022-163328,11/5/2022,20221105,3735,1073,2002,OGB6FGQ8XE,3
